a	f	sigma_pi_t	pi_t_1	pi_t_2	pi_t_3	pi_t_4	logSigma_SeqType1	epsilon_Sample1_SeqType1	epsilon_Sample2_SeqType1	epsilon_Sample3_SeqType1	epsilon_Sample4_SeqType1	epsilon_Sample5_SeqType1	epsilon_Sample6_SeqType1	epsilon_Sample7_SeqType1	epsilon_Sample8_SeqType1	epsilon_Sample9_SeqType1	epsilon_Sample10_SeqType1	epsilon_Sample11_SeqType1	epsilon_Sample12_SeqType1	epsilon_Sample13_SeqType1	epsilon_Sample14_SeqType1	epsilon_Sample15_SeqType1	epsilon_Sample16_SeqType1	epsilon_Sample17_SeqType1	epsilon_Sample18_SeqType1	epsilon_Sample19_SeqType1	epsilon_Sample20_SeqType1	epsilon_Sample21_SeqType1	epsilon_Sample22_SeqType1	epsilon_Sample23_SeqType1	epsilon_Sample24_SeqType1	epsilon_Sample25_SeqType1	epsilon_Sample26_SeqType1	epsilon_Sample27_SeqType1	epsilon_Sample28_SeqType1	epsilon_Sample29_SeqType1	epsilon_Sample30_SeqType1	epsilon_Sample31_SeqType1	epsilon_Sample32_SeqType1	epsilon_Sample33_SeqType1	epsilon_Sample34_SeqType1	epsilon_Sample35_SeqType1	epsilon_Sample36_SeqType1	epsilon_Sample37_SeqType1	epsilon_Sample38_SeqType1	epsilon_Sample39_SeqType1	epsilon_Sample40_SeqType1	epsilon_Sample41_SeqType1	epsilon_Sample42_SeqType1	epsilon_Sample43_SeqType1	epsilon_Sample44_SeqType1	epsilon_Sample45_SeqType1	epsilon_Sample46_SeqType1	epsilon_Sample47_SeqType1	epsilon_Sample48_SeqType1	epsilon_Sample49_SeqType1	epsilon_Sample50_SeqType1	epsilon_Sample51_SeqType1	epsilon_Sample52_SeqType1	epsilon_Sample53_SeqType1	epsilon_Sample54_SeqType1	epsilon_Sample55_SeqType1	epsilon_Sample56_SeqType1	epsilon_Sample57_SeqType1	epsilon_Sample58_SeqType1	epsilon_Sample59_SeqType1	epsilon_Sample60_SeqType1	epsilon_Sample61_SeqType1	epsilon_Sample62_SeqType1	epsilon_Sample63_SeqType1	epsilon_Sample64_SeqType1	epsilon_Sample65_SeqType1	epsilon_Sample66_SeqType1	epsilon_Sample67_SeqType1	epsilon_Sample68_SeqType1	epsilon_Sample69_SeqType1	epsilon_Sample70_SeqType1	epsilon_Sample71_SeqType1	epsilon_Sample72_SeqType1	epsilon_Sample73_SeqType1	epsilon_Sample74_SeqType1	epsilon_Sample75_SeqType1	epsilon_Sample76_SeqType1	epsilon_Sample77_SeqType1	epsilon_Sample78_SeqType1	epsilon_Sample79_SeqType1	epsilon_Sample80_SeqType1	epsilon_Sample81_SeqType1	epsilon_Sample82_SeqType1	epsilon_Sample83_SeqType1	epsilon_Sample84_SeqType1	epsilon_Sample85_SeqType1	epsilon_Sample86_SeqType1	epsilon_Sample87_SeqType1	epsilon_Sample88_SeqType1	epsilon_Sample89_SeqType1	epsilon_Sample90_SeqType1	epsilon_Sample91_SeqType1	epsilon_Sample92_SeqType1	epsilon_Sample93_SeqType1	epsilon_Sample94_SeqType1	epsilon_Sample95_SeqType1	epsilon_Sample96_SeqType1	epsilon_Sample97_SeqType1	epsilon_Sample98_SeqType1	epsilon_Sample99_SeqType1	epsilon_Sample100_SeqType1	s_Sample1	s_Sample2	s_Sample3	s_Sample4	s_Sample5	s_Sample6	s_Sample7	s_Sample8	s_Sample9	s_Sample10	s_Sample11	s_Sample12	s_Sample13	s_Sample14	s_Sample15	s_Sample16	s_Sample17	s_Sample18	s_Sample19	s_Sample20	s_Sample21	s_Sample22	s_Sample23	s_Sample24	s_Sample25	s_Sample26	s_Sample27	s_Sample28	s_Sample29	s_Sample30	s_Sample31	s_Sample32	s_Sample33	s_Sample34	s_Sample35	s_Sample36	s_Sample37	s_Sample38	s_Sample39	s_Sample40	s_Sample41	s_Sample42	s_Sample43	s_Sample44	s_Sample45	s_Sample46	s_Sample47	s_Sample48	s_Sample49	s_Sample50	s_Sample51	s_Sample52	s_Sample53	s_Sample54	s_Sample55	s_Sample56	s_Sample57	s_Sample58	s_Sample59	s_Sample60	s_Sample61	s_Sample62	s_Sample63	s_Sample64	s_Sample65	s_Sample66	s_Sample67	s_Sample68	s_Sample69	s_Sample70	s_Sample71	s_Sample72	s_Sample73	s_Sample74	s_Sample75	s_Sample76	s_Sample77	s_Sample78	s_Sample79	s_Sample80	s_Sample81	s_Sample82	s_Sample83	s_Sample84	s_Sample85	s_Sample86	s_Sample87	s_Sample88	s_Sample89	s_Sample90	s_Sample91	s_Sample92	s_Sample93	s_Sample94	s_Sample95	s_Sample96	s_Sample97	s_Sample98	s_Sample99	s_Sample100	t_1	t_2	t_3	t_4	t_5	t_6	t_7	t_8	t_9	t_10	t_11	t_12	t_13	t_14	t_15	t_16	t_17	t_18	t_19	t_20	t_21	t_22	t_X	t_Y	v	mY	mX	rho_1	rho_2	rho_3	rho_4	rho_5	rho_6	rho_7	rho_8	rho_9	rho_10	rho_11	rho_12	rho_13	rho_14	rho_15	rho_16	rho_17	rho_18	rho_19	rho_20	rho_21	rho_22	rho_X	rho_Y	z_21_Sample1	z_21_Sample2	z_21_Sample3	z_21_Sample4	z_21_Sample5	z_21_Sample6	z_21_Sample7	z_21_Sample8	z_21_Sample9	z_21_Sample10	z_21_Sample11	z_21_Sample12	z_21_Sample13	z_21_Sample14	z_21_Sample15	z_21_Sample16	z_21_Sample17	z_21_Sample18	z_21_Sample19	z_21_Sample20	z_21_Sample21	z_21_Sample22	z_21_Sample23	z_21_Sample24	z_21_Sample25	z_21_Sample26	z_21_Sample27	z_21_Sample28	z_21_Sample29	z_21_Sample30	z_21_Sample31	z_21_Sample32	z_21_Sample33	z_21_Sample34	z_21_Sample35	z_21_Sample36	z_21_Sample37	z_21_Sample38	z_21_Sample39	z_21_Sample40	z_21_Sample41	z_21_Sample42	z_21_Sample43	z_21_Sample44	z_21_Sample45	z_21_Sample46	z_21_Sample47	z_21_Sample48	z_21_Sample49	z_21_Sample50	z_21_Sample51	z_21_Sample52	z_21_Sample53	z_21_Sample54	z_21_Sample55	z_21_Sample56	z_21_Sample57	z_21_Sample58	z_21_Sample59	z_21_Sample60	z_21_Sample61	z_21_Sample62	z_21_Sample63	z_21_Sample64	z_21_Sample65	z_21_Sample66	z_21_Sample67	z_21_Sample68	z_21_Sample69	z_21_Sample70	z_21_Sample71	z_21_Sample72	z_21_Sample73	z_21_Sample74	z_21_Sample75	z_21_Sample76	z_21_Sample77	z_21_Sample78	z_21_Sample79	z_21_Sample80	z_21_Sample81	z_21_Sample82	z_21_Sample83	z_21_Sample84	z_21_Sample85	z_21_Sample86	z_21_Sample87	z_21_Sample88	z_21_Sample89	z_21_Sample90	z_21_Sample91	z_21_Sample92	z_21_Sample93	z_21_Sample94	z_21_Sample95	z_21_Sample96	z_21_Sample97	z_21_Sample98	z_21_Sample99	z_21_Sample100	gamma_SeqType1_1	gamma_SeqType1_2	gamma_SeqType1_3	gamma_SeqType1_4	gamma_SeqType1_5	gamma_SeqType1_6	gamma_SeqType1_7	gamma_SeqType1_8	gamma_SeqType1_9	gamma_SeqType1_10	gamma_SeqType1_11	gamma_SeqType1_12	gamma_SeqType1_13	gamma_SeqType1_14	gamma_SeqType1_15	gamma_SeqType1_16	gamma_SeqType1_17	gamma_SeqType1_18	gamma_SeqType1_19	gamma_SeqType1_20	gamma_SeqType1_21	gamma_SeqType1_22	gamma_SeqType1_X	gamma_SeqType1_Y	sigma_gamma_SeqType1
0.00012255	0.506672	0.0272294	0.963257	0.0163998	0.0186748	0.00166791	-19.6971	0.000238744	0.000524976	0.000243011	0.00128652	0.000388861	0.00177568	0.00132662	0.000551032	0.000591193	0.000164167	5.72194e-06	0.000178312	0.000700413	0.000459439	0.00147607	0.000583553	0.000469856	0.000408132	0.000765104	0.000221145	0.00012053	0.000383169	0.000804766	0.000226213	0.00101666	9.11657e-05	0.000587896	0.000213747	0.000959986	0.00102324	0.0006294	0.000376582	0.00187523	0.000617124	0.00172626	0.000231593	0.000546775	0.000318284	0.000544589	0.00134275	0.00353754	0.000691201	0.000124669	0.000594278	1.82727e-05	0.000525256	0.00276042	0.000560006	0.00117973	0.000862554	0.000139499	0.000703915	0.00167022	0.00146688	0.00131712	6.28476e-05	0.00387849	0.000385696	0.000692862	0.00037273	0.000224642	0.000823634	0.000856573	0.000671248	0.00360876	0.00144394	0.00058702	0.000188692	0.00052309	0.0024126	0.000655543	0.0001228	3.5837e-05	0.00132118	0.00450516	0.00127792	0.000187353	0.00198604	0.00145233	0.000398445	0.00238385	0.00144543	0.00024749	0.000715615	0.00137733	0.00180785	0.00034494	0.000431432	0.000973859	0.000277376	0.000162604	0.000921068	0.000834212	0.000459913	0.000580397	0.000515836	0.00271932	0.000146316	0.00162811	0.00208474	0	1	0	1	0	5	1	0	1	0	0	1	1	0	0	0	0	4	0	1	1	0	0	1	0	0	0	0	3	1	0	1	0	1	1	1	0	0	1	1	0	0	3	0	1	1	0	0	1	1	1	1	1	1	0	0	1	0	1	0	1	0	0	1	0	1	1	1	1	0	1	1	0	0	1	1	0	1	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2.68821e-06	0.000414061	8.04988e-06	0.499867	0.49997	0.499885	0.499941	0.49977	0.499995	0.499721	0.499843	0.499946	0.500005	0.500089	0.498157	0.500195	0.499889	0.500002	0.500102	0.49996	0.500075	0.500144	0.499872	0.500058	0.500009	0.999995	4.79049e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0426851	0.0404483	0.0427686	0.0404655	0.0410759	0.0398899	0.0414087	0.0399177	0.0393133	0.0417061	0.0443181	0.0374515	0.0412073	0.042627	0.040715	0.0428014	0.0423702	0.0419226	0.0468493	0.0419273	0.0401851	0.0416818	0.0415013	0.0447628	1.19924e-05
0.000109476	0.58267	0.299424	0.937261	0.0397214	0.0213033	0.00171391	-14.313	0.00663679	0.000759885	0.000705998	0.000698627	0.000771517	0.00218724	0.00130389	0.000516181	0.000104745	0.00030275	0.000967063	0.000113996	0.00305089	0.000897567	0.000745418	0.00190682	0.000408086	0.00028317	0.000858364	0.00074259	0.00108665	0.000420845	0.00025833	0.000935684	0.000170366	0.00108703	0.000503373	0.00190203	0.000342082	0.000601148	0.000258016	0.000337837	0.00159155	0.000694291	0.00311768	0.00121124	0.000178748	0.00123474	0.000944152	0.00152546	0.000907443	0.000993246	0.00419422	0.00124821	0.000163387	0.000329329	5.55775e-05	0.00118329	0.000636117	0.00109849	0.00037264	0.00065638	0.00186113	0.00169256	0.00120617	6.28476e-05	0.00529426	0.000426412	2.62979e-05	0.00037273	0.00140681	0.000630371	0.000876898	0.000525623	0.000677919	0.00144394	0.000290453	0.000188692	0.00099217	0.00273523	0.000359004	0.00047995	0.00198905	3.17106e-07	0.00372662	0.00126939	0.000187353	0.00157373	5.27041e-05	0.000510001	0.00122163	0.000136601	0.000921844	0.000128463	0.00104943	0.000756049	0.00034494	0.000744858	0.000185189	0.000313932	0.000532762	0.00011448	9.47924e-05	0.00160076	0.000353247	0.000423532	0.000345259	6.22665e-05	0.00178204	0.0011494	0	1	0	1	0	5	1	0	1	0	0	1	1	0	0	0	0	4	0	1	1	0	0	1	0	0	0	0	3	1	0	1	0	1	1	1	0	0	1	1	0	0	3	0	1	1	0	0	1	1	1	1	1	1	0	0	1	0	1	0	1	0	0	1	0	1	1	1	1	0	1	1	0	0	1	1	0	1	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0.000109527	0.000414061	8.04988e-06	0.499967	0.49997	0.49997	0.500086	0.500081	0.499995	0.499892	0.499956	0.50003	0.500008	0.499834	0.501053	0.50017	0.499953	0.499986	0.499834	0.500156	0.500117	0.500018	0.499774	0.500067	0.499878	0.999995	3.82759e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0426851	0.0404524	0.0427825	0.0405542	0.0410877	0.0398093	0.0413318	0.0399177	0.0393372	0.0418936	0.0443469	0.0373648	0.041186	0.0425529	0.0407317	0.0427994	0.0423661	0.0419307	0.046882	0.0419557	0.0401592	0.0417078	0.0414027	0.0447628	1.489e-05
0.000116948	0.440512	0.0980331	0.937784	0.029101	0.0253984	0.00771691	-14.313	0.0016675	0.00039581	0.000349422	0.00219449	0.00384064	0.00192163	0.00232973	0.000748767	0.000265569	0.00030275	0.00110396	0.000113996	0.000829616	0.000708102	0.0011097	0.00106245	0.00145568	0.00171206	0.0014829	6.2033e-05	0.000783015	0.00113128	0.00361105	2.63289e-05	0.00347002	0.0022073	0.00295927	0.000999946	4.75048e-05	0.0008839	0.00115726	0.000768084	1.15952e-05	0.000543032	0.00233359	0.000177108	5.54753e-05	0.000100771	0.000105436	0.000313169	0.000298752	0.00342117	0.000968239	5.20125e-05	0.000189028	0.000387636	0.000868669	0.000474742	0.000636117	0.000229998	5.08211e-05	0.000642676	0.00104856	0.00206941	0.000777513	0.000407844	0.00529426	0.00130289	4.81635e-05	0.00044122	0.000183845	0.000438749	0.000578649	0.000265785	0.000127457	0.00156022	9.39059e-05	0.000504713	0.000613308	0.000149548	0.000359004	0.00157866	0.00173933	0.00167891	0.00450416	0.000813758	0.000312441	0.00157373	0.000890891	0.000707615	0.00142862	0.000136601	0.000282548	0.000128463	0.00104943	0.000208509	0.000273516	0.000716087	0.000230786	0.000313932	0.000880589	0.00112372	0.00128193	0.00049567	0.00142302	0.000754966	0.000345259	3.29426e-05	0.000796229	0.00212576	0	1	0	1	0	5	1	0	1	0	0	1	1	0	0	0	0	4	0	1	1	0	0	1	0	0	0	0	3	1	0	1	0	1	1	1	0	0	1	1	0	0	3	0	1	1	0	0	1	1	1	1	1	1	0	0	1	0	1	0	1	0	0	1	0	1	1	1	1	0	1	1	0	0	1	1	0	1	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1.62023e-05	0.000399218	8.04988e-06	0.499879	0.499972	0.49997	0.500066	0.499882	0.499995	0.50005	0.500046	0.50003	0.499919	0.500006	0.505477	0.499973	0.50003	0.499725	0.499957	0.499785	0.499837	0.500225	0.499764	0.499987	0.500112	0.999995	6.32842e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0426439	0.0403721	0.0428305	0.040628	0.0410877	0.0398128	0.0414277	0.0400339	0.0393038	0.0417704	0.0443768	0.0374703	0.041309	0.0425496	0.0406893	0.042738	0.0423825	0.041842	0.0468429	0.0420495	0.0401542	0.0416141	0.0414027	0.0446683	1.73012e-05
9.78985e-05	0.498517	0.162031	0.968274	0.0124641	0.0155996	0.00366215	-13.8736	0.00246509	0.000500754	8.39027e-06	0.00108098	0.000100781	0.00192163	0.000910949	0.00163604	0.000180943	0.00103121	0.000786386	0.000311146	0.00154019	0.000827728	0.000476102	0.00199981	0.000261546	0.00414528	0.000554735	7.18212e-05	0.00251602	0.000588366	0.000271896	0.000242537	0.00112372	0.000276931	0.00477312	0.000444177	4.75048e-05	0.0008839	0.00190628	0.000768084	0.000557256	0.0020557	0.00100807	0.000501367	5.54753e-05	0.000100771	2.9209e-05	0.00235795	0.00034746	0.000271168	0.00202973	0.000962447	0.00143129	0.000203645	0.00265699	2.45733e-05	0.000526997	0.000454366	1.45817e-05	0.00107024	0.00180365	0.000581948	0.00123128	0.00136116	0.0023562	0.00269065	0.000374172	0.00044122	2.87753e-05	0.000728679	0.000633698	0.000861718	0.00261637	0.000365517	7.48318e-05	0.000169937	0.000139614	0.000484853	0.000105742	0.000188637	0.0013636	0.000475182	0.00395392	0.000931331	0.000113246	0.00160494	0.00157722	0.00447873	0.00111197	0.000726882	5.64581e-05	0.000128463	0.000123584	0.00316174	0.000328314	0.00120065	0.000230786	0.000313932	0.000353417	3.43948e-05	0.00163093	0.00051654	0.000660504	0.000213793	2.48125e-05	0.000353733	0.00231787	0.00238364	0	1	0	1	0	5	1	0	1	0	0	1	1	0	0	0	0	4	0	1	1	0	0	1	0	0	0	0	3	1	0	1	0	1	1	1	0	0	1	1	0	0	3	0	1	1	0	0	1	1	1	1	1	1	0	0	1	0	1	0	1	0	0	1	0	1	1	1	1	0	1	1	0	0	1	1	0	1	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1.62023e-05	0.00117125	8.04988e-06	0.499913	0.500009	0.500107	0.499955	0.500042	0.499933	0.499987	0.500046	0.499891	0.500192	0.500011	0.496945	0.499973	0.499992	0.500064	0.499836	0.499785	0.49986	0.499949	0.499961	0.4999	0.500001	0.999995	6.94785e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0427572	0.0403292	0.0427884	0.040535	0.0410877	0.039875	0.0413056	0.039966	0.03934	0.0418566	0.0443672	0.0374703	0.0412912	0.0425916	0.04081	0.0427508	0.0423403	0.0418663	0.0468887	0.0420846	0.0401241	0.0416141	0.0414428	0.0445174	1.11231e-05
0.000112596	0.469344	0.0613841	0.949006	0.017017	0.0325452	0.00143205	-13.9386	0.000415363	0.000241029	0.00312347	0.000935075	0.000100781	0.00142085	0.00327635	0.00152713	6.46333e-05	0.000453155	0.00342666	0.000464685	0.00181758	0.00117708	0.000371308	0.000392523	0.000491392	0.000247533	0.000896175	0.000141279	0.00169671	6.22331e-05	0.00383792	0.000482089	0.000454231	0.00140693	0.00129665	0.000444177	0.00164122	0.00123325	0.000488793	0.000768084	0.000232486	0.00143984	0.0016448	0.000243684	0.00026926	0.00164922	0.000739754	0.00133404	5.73183e-05	0.000271168	0.000217747	0.000555309	0.00116961	0.000503139	0.00175504	2.45733e-05	0.000550994	0.00127101	0.000369496	0.000229968	0.00131215	0.00210225	0.000524272	0.0010113	0.00521694	0.000902138	0.000279176	0.00109551	0.000426636	0.000234244	0.000342413	0.000449076	0.000886752	0.00074183	0.000804857	0.000173278	0.000832416	0.00384906	3.59083e-05	0.000734853	0.000139152	3.53366e-05	0.00395392	0.00139193	0.000244655	0.00160494	0.000414632	0.00129874	0.00216506	0.00168026	0.000531007	0.00135757	0.000123584	0.000596278	0.00113883	0.00154383	0.000230786	0.000602215	0.000271051	3.43948e-05	0.000544747	0.000369801	0.000844106	4.91642e-05	2.48125e-05	0.000521026	0.00116518	0.00272063	0	1	0	1	0	5	1	0	1	0	0	1	1	0	0	0	0	4	0	1	1	0	0	1	0	0	0	0	3	1	0	1	0	1	1	1	0	0	1	1	0	0	3	0	1	1	0	0	1	1	1	1	1	1	0	0	1	0	1	0	1	0	0	1	0	1	1	1	1	0	1	1	0	0	1	1	0	1	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	6.86404e-05	0.00048883	8.04988e-06	0.500207	0.500087	0.500112	0.500042	0.499994	0.499959	0.499936	0.500138	0.500014	0.499849	0.500101	0.496945	0.499884	0.500028	0.500089	0.500121	0.499921	0.499874	0.499985	0.500206	0.500043	0.500032	0.999998	2.98702e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0427572	0.0402913	0.0428564	0.0404552	0.0410553	0.0398746	0.0413118	0.0399152	0.0393424	0.0417917	0.0444569	0.0374512	0.041229	0.0426015	0.0407636	0.0428053	0.0423682	0.0418822	0.0468653	0.0420387	0.0402986	0.0416345	0.0415027	0.044451	1.64416e-05
0.000116826	0.456901	0.0613841	0.949368	0.0225216	0.0220725	0.00603796	-13.3402	0.00152531	9.16723e-05	0.00220904	0.00104307	0.00144977	0.00199193	0.00395461	0.000269255	9.70619e-05	0.000328419	0.00163045	0.000282854	0.0015366	0.00100427	0.00209797	0.00010199	0.0013858	0.00027044	0.00167637	0.000141279	0.00170265	0.000703476	0.00237848	0.000615511	0.00204075	0.00307562	0.00136079	0.000113067	0.000220897	0.00292172	0.00100477	0.00107364	0.00119708	0.00185849	0.000887029	0.000605554	5.49799e-05	4.52831e-05	0.000536096	0.00104927	0.00266172	0.00157832	0.000821826	0.00246066	0.00102202	0.000399725	0.00202837	0.00025589	0.00108918	0.000695493	0.000144124	0.000902989	0.000173747	0.00165627	0.000524272	0.0010113	0.00502276	9.97964e-05	0.000367311	0.000602152	2.22461e-05	0.00248818	0.000342413	0.000974725	0.000984826	0.00122575	0.000451984	0.000647084	0.00082445	0.000588182	8.55903e-05	0.00110344	2.76738e-05	3.53366e-05	0.00271914	0.00035925	0.000244655	0.00205187	0.00412663	0.00168957	0.00142042	0.00015899	0.000971979	0.00122626	0.00112918	0.00113661	0.00142103	0.00102209	0.000230786	0.00124251	0.000440873	0.00277184	0.00264906	0.000592964	0.000991039	0.000611738	0.000363699	0.00174403	0.00116518	0.00436554	0	1	0	1	0	5	1	0	1	0	0	1	1	0	0	0	0	4	0	1	1	0	0	1	0	0	0	0	3	1	0	1	0	1	1	1	0	0	1	1	0	0	3	0	1	1	0	0	1	1	1	1	1	1	0	0	1	0	1	0	1	0	0	1	0	1	1	1	1	0	1	1	0	0	1	1	0	1	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	4.03813e-05	0.000436022	8.04988e-06	0.499935	0.500082	0.500087	0.500266	0.499832	0.499747	0.499887	0.49982	0.500014	0.499952	0.500027	0.496945	0.49998	0.499899	0.500064	0.500041	0.499996	0.500041	0.499965	0.500054	0.500061	0.500008	0.999998	3.28278e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0424909	0.040299	0.0427836	0.0405652	0.0410553	0.0399019	0.0413632	0.0399632	0.0393012	0.0418058	0.044417	0.0374392	0.041241	0.042566	0.0407364	0.0428142	0.0423185	0.0419337	0.0469234	0.0419998	0.0402754	0.0415253	0.0415468	0.0447339	2.16278e-05
0.000115367	0.503201	0.00339967	0.954925	0.0213751	0.0206286	0.00307125	-18.6879	0.000130319	0.000184576	0.00028582	0.000515522	0.000420942	0.0026551	0.000698265	0.00109581	0.000300278	0.000498434	0.00163045	6.09344e-05	0.000551966	0.00117929	0.000785305	0.00221302	0.00332551	0.00158706	0.00125346	0.000159244	0.000157867	0.00025825	0.00125714	0.00020414	0.00046058	0.00109083	0.00105705	0.000113067	7.9185e-05	0.000584634	0.000562157	0.000371431	0.000354443	0.003237	0.00134861	0.000113403	5.49799e-05	0.000974371	0.000673912	0.0011443	8.15909e-06	0.000235919	5.09065e-05	0.00028633	0.00102202	0.000205512	0.000557941	0.00025589	0.000306415	0.00140308	0.000245427	0.00105212	0.00207948	0.001198	0.00150188	0.000160237	0.00481819	3.93705e-05	0.00086127	0.000602152	7.0664e-05	0.000648241	0.000342413	0.000125095	0.000145007	0.00113453	0.000332261	0.000348706	0.000263733	0.000865833	8.55903e-05	0.000631138	0.000172808	0.00110295	0.00597257	0.000936522	4.57661e-05	0.00274728	0.000423154	0.00136373	0.000611163	0.000502085	0.00104726	0.00195123	0.000675853	0.000781553	0.000375742	0.000585143	0.0010898	3.69452e-05	0.00044552	0.000459762	0.00164678	0.00103967	0.000516109	0.000494048	0.000363699	0.000531458	0.00116518	0.000420668	0	1	0	1	0	5	1	0	1	0	0	1	1	0	0	0	0	4	0	1	1	0	0	1	0	0	0	0	3	1	0	1	0	1	1	1	0	0	1	1	0	0	3	0	1	1	0	0	1	1	1	1	1	1	0	0	1	0	1	0	1	0	0	1	0	1	1	1	1	0	1	1	0	0	1	1	0	1	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2.04737e-05	0.00106337	8.04988e-06	0.499937	0.500134	0.500009	0.499964	0.499916	0.500056	0.500013	0.49992	0.499991	0.499952	0.49978	0.50201	0.500012	0.499984	0.500143	0.500165	0.499851	0.499973	0.499946	0.499921	0.499944	0.50001	0.999998	8.69981e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0427745	0.0402678	0.0428351	0.0405217	0.0410804	0.0399396	0.0413039	0.0399632	0.0393342	0.0417862	0.0443226	0.0373536	0.0413566	0.0425268	0.0407364	0.042703	0.0423937	0.0419147	0.0468828	0.0419998	0.0402049	0.0415315	0.0415468	0.0447202	2.26557e-05
